1,2
2,0
3,3
4,4
5,2
6,1
7,7
8,7
9,11
10,17
11,19
12,18
13,26
14,33
15,58
16,111
17,102
18,207
19,18
20,205
21,22
22,359
23,359
24,384
25,53
26,473
27,625
28,752
29,682
30,731
31,1060
32,832
33,681
34,531
35,627
36,547
37,512
38,448
39,415
40,295
41,172
42,273
43,308
44,269
45,294
46,371
47,211
48,111
49,89
50,148
51,119
52,128
53,94
54,62
55,49
56,61
57,67
58,82
59,63
60,81
61,58
62,43
63,61
64,53
65,53
66,68
67,31
68,31
69,18
70,25
71,46
72,52
73,32
74,49
75,37
76,1
77,7
78,29
